"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"246","adapter_trim.F3-J112-pH75.bam","adapter_trim.F2-B8-pH8.bam","adapter_trim.F2-B22-pH75.bam","-0.85","4","4","TRUE","CM084264_1_68634780.1, CM084269_1_40451682.0, CM084268_1_50200519.1, CM084264_1_73927181.1, CM084270_1_39395913.1, CM084277_1_1868381.0, CM084271_1_3820382.1, CM084274_1_4795468.1, CM084271_1_44090302.0, CM084270_1_32126089.0, CM084266_1_71166412.0, CM084279_1_10150313.0, CM084264_1_65408.1, CM084266_1_69723117.1, CM084274_1_4796884.0, CM084274_1_4793177.1, CM084272_1_36474233.1, CM084272_1_36474160.0, CM084264_1_73931024.0, CM084267_1_5168546.1, CM084264_1_70456947.0, CM084268_1_24031433.1, CM084275_1_35717367.1, CM084266_1_61737001.0, CM084265_1_72368299.1, CM084271_1_30532477.0, CM084274_1_4734036.0, CM084277_1_17835716.0, CM084264_1_73604686.0, CM084274_1_4798805.1, CM084267_1_5881762.1, CM084266_1_69806306.0, CM084272_1_1596710.1, CM084278_1_20625152.1, CM084274_1_3691349.0, CM084274_1_4773524.1, CM084275_1_1218645.0, CM084268_1_28845439.0, CM084265_1_68869208.1, CM084264_1_75480216.1, CM084269_1_42862797.1, CM084266_1_57888742.1, CM084276_1_1856653.1, CM084276_1_2857930.0, CM084275_1_524618.1, CM084265_1_68806446.1, CM084268_1_28845855.0, CM084271_1_44075852.1, CM084277_1_29208392.1, CM084274_1_4769080.1"
"247","adapter_trim.F3-J3-pH8.bam","adapter_trim.F2-B17-pH75.bam","adapter_trim.F2-B22-pH75.bam","-1.52","3","4","FALSE","CM084272_1_18193864.0, CM084264_1_69712159.1, CM084272_1_1584317.0, CM084275_1_36059374.0, CM084274_1_4792092.1, CM084265_1_59221229.1, CM084265_1_61648602.1, CM084270_1_10495977.1, CM084268_1_42745.1, CM084269_1_39737155.0, CM084268_1_49082756.0, CM084278_1_281214.0, CM084268_1_50790919.1, CM084275_1_19996655.0, CM084276_1_56048.0, CM084265_1_73059931.0, CM084276_1_38558546.0, CM084272_1_7002400.1, CM084265_1_72074244.0, CM084272_1_1891499.0, CM084269_1_42862707.0, CM084275_1_35722058.0, CM084271_1_344606.1, CM084279_1_31065257.0, CM084264_1_73926177.0, CM084266_1_58087893.0, CM084269_1_43525214.1, CM084264_1_68688356.1, CM084269_1_4635071.0, CM084277_1_18535878.0, CM084271_1_37237149.1, CM084264_1_70175564.0, CM084275_1_1304704.0, CM084276_1_25809481.0, CM084266_1_70181820.1, CM084271_1_4574012.1, CM084269_1_35627219.1, CM084270_1_39395973.0, CM084269_1_12905597.0, CM084269_1_1558052.0, CM084264_1_70210132.0, CM084274_1_4708063.1, CM084272_1_18574376.1, CM084276_1_2841296.0, CM084264_1_70173621.1, CM084265_1_794840.1, CM084266_1_57882616.0, CM084268_1_49719639.1, CM084273_1_32698894.1, CM084274_1_4694578.0"
"248","adapter_trim.F3-J143-pH75.bam","adapter_trim.F2-B17-pH75.bam","adapter_trim.F2-B22-pH75.bam","-1.43","3","4","FALSE","CM084279_1_31073085.1, CM084268_1_3697725.0, CM084265_1_68869208.0, CM084273_1_4090291.1, CM084265_1_68808152.1, CM084266_1_58915367.1, CM084275_1_4345059.0, CM084264_1_70173621.1, CM084271_1_44075852.1, CM084265_1_71265301.0, CM084278_1_22667320.1, CM084271_1_44190489.0, CM084266_1_46766313.1, CM084266_1_65576820.0, CM084268_1_2720910.1, CM084275_1_35717364.1, CM084267_1_8118540.0, CM084266_1_23295949.1, CM084266_1_57888640.1, CM084264_1_72118711.0, CM084272_1_33616443.1, CM084266_1_68960407.1, CM084277_1_30027539.1, CM084278_1_20635947.1, CM084274_1_4792974.0, CM084278_1_20732784.0, CM084274_1_21933035.0, CM084265_1_59221301.1, CM084271_1_37240198.0, CM084273_1_31861630.0, CM084270_1_46590816.1, CM084270_1_32126102.1, CM084265_1_64196855.1, CM084274_1_4808081.0, CM084271_1_3816215.1, CM084268_1_1326648.1, CM084278_1_20625578.1, CM084265_1_72637027.0, CM084279_1_32640566.0, CM084270_1_9401006.1, CM084271_1_43860422.0, CM084268_1_50693763.0, CM084269_1_45438470.0, CM084264_1_74800272.0, CM084275_1_35722074.1, CM084269_1_12905566.0, CM084279_1_1073112.1, CM084276_1_2874135.0, CM084265_1_66143662.1, CM084274_1_4863343.0"
"249","adapter_trim.F3-J110-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B22-pH75.bam","-1.2","3","4","FALSE","CM084268_1_46422.0, CM084271_1_43849282.1, CM084274_1_7310951.0, CM084278_1_22667296.1, CM084274_1_43090783.1, CM084275_1_39776486.0, CM084273_1_31862854.1, CM084266_1_68919262.1, CM084275_1_20000990.1, CM084276_1_37353202.0, CM084270_1_4751817.1, CM084264_1_8098032.0, CM084269_1_43525341.1, CM084271_1_379028.1, CM084276_1_1500412.0, CM084269_1_1572335.0, CM084274_1_4869825.1, CM084267_1_2908966.1, CM084275_1_4345059.1, CM084274_1_4769080.1, CM084279_1_32673936.1, CM084279_1_1064676.0, CM084266_1_70706263.1, CM084274_1_4863041.0, CM084264_1_69861955.0, CM084265_1_58531646.0, CM084269_1_41823136.0, CM084265_1_71265328.0, CM084272_1_9069880.1, CM084272_1_18194019.0, CM084274_1_3691349.0, CM084269_1_12905597.0, CM084276_1_1855851.1, CM084271_1_274096.1, CM084269_1_15799434.0, CM084272_1_36474242.0, CM084273_1_268148.0, CM084270_1_4920935.0, CM084266_1_69806378.0, CM084269_1_1541112.1, CM084267_1_9175848.0, CM084277_1_18545080.1, CM084265_1_59221220.0, CM084278_1_23540722.0, CM084264_1_69287134.1, CM084266_1_67097921.1, CM084269_1_4635085.1, CM084270_1_19464672.0, CM084278_1_23540735.0, CM084279_1_10149596.0"
"250","adapter_trim.F3-J38-pH8.bam","adapter_trim.F2-B3-pH75.bam","adapter_trim.F2-B22-pH75.bam","-1.19","4","4","TRUE","CM084265_1_790962.1, CM084271_1_19655226.0, CM084269_1_1556175.0, CM084274_1_4863343.0, CM084268_1_275067.1, CM084269_1_4635012.1, CM084278_1_20732798.1, CM084278_1_16767353.0, CM084276_1_12392691.1, CM084276_1_38558603.1, CM084271_1_4574012.1, CM084274_1_4869791.0, CM084271_1_26324154.1, CM084276_1_37353162.0, CM084279_1_32640625.1, CM084266_1_62460034.0, CM084265_1_71853183.1, CM084269_1_12903174.0, CM084270_1_2585592.1, CM084279_1_10153273.0, CM084268_1_2713891.1, CM084265_1_61648709.1, CM084269_1_46688892.1, CM084276_1_56048.0, CM084275_1_2509952.1, CM084266_1_68659872.1, CM084264_1_6956767.1, CM084271_1_26332979.1, CM084269_1_1567360.1, CM084266_1_71166433.1, CM084266_1_59356462.0, CM084277_1_30953064.1, CM084278_1_22657612.0, CM084275_1_400262.0, CM084266_1_69625503.1, CM084274_1_41835817.1, CM084266_1_69141202.0, CM084268_1_41971.1, CM084272_1_33453892.0, CM084278_1_17460152.1, CM084275_1_19996655.1, CM084265_1_59221213.0, CM084265_1_68243992.1, CM084274_1_43102349.0, CM084270_1_8244653.1, CM084269_1_39737155.0, CM084264_1_26771547.1, CM084270_1_46588177.1, CM084270_1_4921103.0, CM084269_1_36339693.0"
"251","adapter_trim.F3-J4-pH8.bam","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B22-pH75.bam","-1.08","3","4","FALSE","CM084274_1_4769080.1, CM084271_1_10301908.1, CM084266_1_64164380.0, CM084269_1_46692099.1, CM084267_1_2908957.1, CM084276_1_7202888.1, CM084264_1_61227529.0, CM084278_1_22660266.1, CM084270_1_9408158.0, CM084268_1_3702289.0, CM084274_1_4798805.1, CM084270_1_42348997.0, CM084268_1_46448.1, CM084279_1_1079183.0, CM084264_1_70188213.0, CM084268_1_18519471.1, CM084266_1_69085559.1, CM084270_1_47077588.0, CM084266_1_64725837.0, CM084265_1_14403550.1, CM084266_1_69806293.1, CM084265_1_70799357.0, CM084266_1_62460100.0, CM084272_1_33578227.1, CM084270_1_4751756.0, CM084265_1_66143673.0, CM084277_1_35287266.0, CM084276_1_37987483.1, CM084273_1_31862197.0, CM084267_1_30270830.0, CM084266_1_64726670.0, CM084279_1_10147315.1, CM084264_1_70174612.1, CM084268_1_50216562.1, CM084269_1_1556138.1, CM084264_1_73309406.0, CM084266_1_69050667.1, CM084272_1_18574380.0, CM084265_1_69913707.0, CM084269_1_35627080.1, CM084273_1_31862314.1, CM084269_1_35627219.1, CM084269_1_1538788.1, CM084272_1_33606995.1, CM084274_1_4795062.1, CM084264_1_70471566.0, CM084271_1_344606.0, CM084275_1_40706319.0, CM084269_1_35627219.1, CM084273_1_31862642.0"
"252","adapter_trim.F3-J137-pH75.bam","adapter_trim.F2-B17-pH75.bam","adapter_trim.F2-B22-pH75.bam","0.14","3","4","FALSE","CM084265_1_68808152.0, CM084274_1_4863343.0, CM084279_1_32917232.0, CM084274_1_29871125.1, CM084269_1_1567360.1, CM084268_1_45628.1, CM084265_1_73061223.0, CM084271_1_256611.0, CM084271_1_11500058.0, CM084275_1_39781020.1, CM084268_1_50225470.1, CM084267_1_6418351.1, CM084265_1_64736906.1, CM084268_1_1326648.1, CM084264_1_70174668.1, CM084271_1_43849282.0, CM084266_1_57884345.1, CM084278_1_22645215.1, CM084274_1_4726242.1, CM084272_1_18194957.0, CM084279_1_10156977.0, CM084268_1_24030545.1, CM084277_1_35287266.1, CM084264_1_72113815.0, CM084265_1_70609247.1, CM084266_1_1230887.0, CM084270_1_9408154.0, CM084266_1_68642404.0, CM084270_1_9408154.1, CM084271_1_37237149.0, CM084270_1_15641821.0, CM084267_1_5168533.1, CM084266_1_50301503.1, CM084265_1_73060807.0, CM084279_1_161386.1, CM084273_1_11267029.0, CM084268_1_3261991.0, CM084268_1_4026799.0, CM084271_1_44075853.0, CM084265_1_64585926.1, CM084271_1_344606.1, CM084265_1_71925203.1, CM084270_1_32126102.1, CM084275_1_675849.1, CM084264_1_15064482.1, CM084272_1_36474160.1, CM084264_1_69875456.0, CM084269_1_1556267.0, CM084270_1_4921025.1, CM084271_1_43849282.0"
"253","adapter_trim.F3-J41-pH8.bam","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B22-pH75.bam","-1.34","4","4","TRUE","CM084268_1_275067.1, CM084267_1_2426144.0, CM084266_1_65401967.1, CM084269_1_1567462.0, CM084268_1_22932611.0, CM084269_1_1567491.0, CM084266_1_57886153.1, CM084279_1_1070322.1, CM084272_1_1883699.1, CM084264_1_26773675.0, CM084264_1_69757037.1, CM084270_1_4751817.1, CM084273_1_31862797.0, CM084267_1_6421491.0, CM084265_1_14403558.1, CM084275_1_23104495.1, CM084276_1_38450614.1, CM084276_1_1856888.1, CM084270_1_32126728.0, CM084276_1_37353162.1, CM084264_1_73291570.1, CM084271_1_44086152.1, CM084277_1_5803945.0, CM084274_1_3692385.1, CM084269_1_46693817.1, CM084267_1_51242797.1, CM084265_1_1062071.0, CM084264_1_70175539.1, CM084273_1_7839210.1, CM084277_1_36519423.1, CM084265_1_59221213.0, CM084274_1_4708043.0, CM084274_1_5120654.0, CM084271_1_274096.0, CM084275_1_39394589.0, CM084270_1_972098.0, CM084266_1_70743740.1, CM084264_1_73604686.1, CM084266_1_64725843.1, CM084269_1_36339693.1, CM084274_1_5046215.0, CM084264_1_70173613.1, CM084274_1_5120654.0, CM084265_1_60313980.1, CM084278_1_29698402.1, CM084279_1_32915269.1, CM084274_1_12659113.1, CM084271_1_43868181.0, CM084264_1_69902276.0, CM084276_1_38285682.1"
"254","adapter_trim.F3-J22-pH8.bam","adapter_trim.F2-B1-pH75.bam","adapter_trim.F2-B22-pH75.bam","-0.95","2","4","FALSE","CM084264_1_12084114.0, CM084278_1_4074311.1, CM084276_1_52251.0, CM084267_1_6421475.0, CM084278_1_19960942.1, CM084267_1_11257220.1, CM084268_1_28845855.1, CM084271_1_3821131.1, CM084276_1_61679.0, CM084266_1_67736800.0, CM084268_1_4550920.1, CM084267_1_8118559.1, CM084268_1_24031408.1, CM084271_1_43868179.0, CM084275_1_38169338.0, CM084273_1_42287254.1, CM084268_1_50323439.1, CM084267_1_5881718.0, CM084269_1_1556935.1, CM084269_1_4626408.0, CM084267_1_2652526.0, CM084269_1_43524472.1, CM084270_1_47076329.0, CM084267_1_2165108.0, CM084269_1_35642171.1, CM084268_1_50225498.0, CM084279_1_10150313.1, CM084277_1_29782026.1, CM084265_1_70798125.0, CM084269_1_43529904.0, CM084268_1_28845522.0, CM084278_1_22667297.0, CM084268_1_49721922.1, CM084265_1_72368258.1, CM084269_1_1556935.0, CM084273_1_31865208.0, CM084275_1_39781020.1, CM084265_1_72636291.1, CM084275_1_312849.0, CM084266_1_69063996.1, CM084266_1_23295992.0, CM084271_1_43860417.1, CM084265_1_24898691.0, CM084279_1_32640622.0, CM084265_1_959800.0, CM084267_1_51248425.0, CM084267_1_699404.1, CM084273_1_31862197.1, CM084279_1_10149547.0, CM084269_1_43523950.1"
"255","adapter_trim.F3-J106-pH75.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.15","2","4","FALSE","CM084266_1_70396060.0, CM084264_1_72011674.0, CM084268_1_24030546.0, CM084274_1_4708223.0, CM084271_1_39685141.1, CM084276_1_20157075.0, CM084274_1_3691747.1, CM084273_1_31863792.1, CM084269_1_41809356.0, CM084267_1_832157.1, CM084275_1_660866.1, CM084279_1_32640625.0, CM084269_1_15809861.0, CM084270_1_4751853.0, CM084268_1_49720512.0, CM084269_1_43525146.1, CM084271_1_290001.1, CM084267_1_2646659.0, CM084278_1_5144747.1, CM084278_1_15228737.0, CM084264_1_69902276.1, CM084268_1_9292527.1, CM084271_1_12812951.1, CM084267_1_2653040.0, CM084265_1_72368258.0, CM084265_1_58036225.1, CM084264_1_34292374.0, CM084272_1_1883699.1, CM084269_1_4628748.1, CM084274_1_4694263.0, CM084269_1_43524393.0, CM084273_1_32683002.0, CM084267_1_52593751.0, CM084268_1_22932625.1, CM084274_1_4694967.0, CM084266_1_57882838.0, CM084271_1_26324168.0, CM084264_1_66522465.0, CM084264_1_70466154.0, CM084279_1_32666436.1, CM084271_1_3816215.1, CM084268_1_276380.1, CM084269_1_1567129.0, CM084265_1_71925202.0, CM084277_1_30168380.1, CM084273_1_32698908.0, CM084265_1_71265328.0, CM084275_1_39502374.0, CM084276_1_20156972.1, CM084265_1_70595159.0"
"256","adapter_trim.F3-J107-pH75.bam","adapter_trim.F2-B2-pH75.bam","adapter_trim.F2-B3-pH8.bam","1","1","4","FALSE","CM084274_1_4769080.1, CM084271_1_10301908.1, CM084266_1_64164380.0, CM084269_1_46692099.1, CM084267_1_2908957.1, CM084276_1_7202888.1, CM084264_1_61227529.0, CM084278_1_22660266.1, CM084270_1_9408158.0, CM084268_1_3702289.0, CM084274_1_4798805.1, CM084270_1_42348997.0, CM084268_1_46448.1, CM084279_1_1079183.0, CM084264_1_70188213.0, CM084268_1_18519471.1, CM084266_1_69085559.1, CM084270_1_47077588.0, CM084266_1_64725837.0, CM084265_1_14403550.1, CM084266_1_69806293.1, CM084265_1_70799357.0, CM084266_1_62460100.0, CM084272_1_33578227.1, CM084270_1_4751756.0, CM084265_1_66143673.0, CM084277_1_35287266.0, CM084276_1_37987483.1, CM084273_1_31862197.0, CM084267_1_30270830.0, CM084266_1_64726670.0, CM084279_1_10147315.1, CM084264_1_70174612.1, CM084268_1_50216562.1, CM084269_1_1556138.1, CM084264_1_73309406.0, CM084266_1_69050667.1, CM084272_1_18574380.0, CM084265_1_69913707.0, CM084269_1_35627080.1, CM084273_1_31862314.1, CM084269_1_35627219.1, CM084269_1_1538788.1, CM084272_1_33606995.1, CM084274_1_4795062.1, CM084264_1_70471566.0, CM084271_1_344606.0, CM084275_1_40706319.0, CM084269_1_35627219.1, CM084273_1_31862642.0"
"257","adapter_trim.F3-J119-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B3-pH8.bam","-1.36","3","4","FALSE","CM084267_1_48167440.1, CM084268_1_50679570.1, CM084279_1_32915259.0, CM084274_1_4864753.0, CM084265_1_73060810.0, CM084264_1_70210132.1, CM084265_1_70801101.0, CM084264_1_6956700.1, CM084266_1_57882616.1, CM084268_1_938570.1, CM084269_1_1549393.1, CM084278_1_31960704.0, CM084270_1_9413290.1, CM084277_1_29208392.1, CM084266_1_71166449.0, CM084269_1_15809964.0, CM084267_1_50994193.0, CM084269_1_47255823.0, CM084266_1_58086170.1, CM084276_1_52251.1, CM084279_1_32649961.1, CM084275_1_39420927.0, CM084267_1_30270802.0, CM084269_1_46693817.0, CM084278_1_23555170.1, CM084264_1_64269877.1, CM084266_1_59802398.0, CM084266_1_70530691.1, CM084265_1_65233014.0, CM084272_1_1726223.0, CM084274_1_4863343.0, CM084269_1_45438470.0, CM084265_1_54591404.0, CM084267_1_51167077.0, CM084265_1_72368172.0, CM084268_1_50739258.1, CM084272_1_1894338.0, CM084272_1_1596807.0, CM084273_1_31863671.1, CM084271_1_44104310.0, CM084265_1_1816569.0, CM084267_1_51033717.0, CM084275_1_660866.0, CM084265_1_64733395.0, CM084275_1_35719388.0, CM084267_1_8118654.1, CM084265_1_72636296.0, CM084266_1_66832562.1, CM084269_1_1567498.1, CM084269_1_15806965.0"
"258","adapter_trim.F3-J148-pH75.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.12","2","4","FALSE","CM084269_1_12905572.1, CM084273_1_32683001.0, CM084269_1_43523945.0, CM084266_1_70400231.0, CM084272_1_23578669.0, CM084266_1_23295283.0, CM084271_1_257149.0, CM084265_1_3130640.1, CM084264_1_70466179.1, CM084264_1_69862115.0, CM084274_1_4796884.1, CM084264_1_26773648.1, CM084266_1_58087892.1, CM084265_1_46089443.1, CM084265_1_72079002.0, CM084277_1_18546604.1, CM084267_1_5168533.0, CM084279_1_32666436.1, CM084269_1_40447963.1, CM084266_1_70707506.1, CM084271_1_3805848.1, CM084269_1_47563826.1, CM084278_1_20734518.1, CM084268_1_282153.1, CM084273_1_7839324.1, CM084270_1_26884058.1, CM084267_1_2908957.0, CM084278_1_20732810.1, CM084266_1_69141161.1, CM084279_1_1062144.0, CM084278_1_16774020.1, CM084274_1_4795112.0, CM084265_1_71827811.1, CM084278_1_20732803.0, CM084275_1_39502406.1, CM084265_1_54595174.1, CM084268_1_4026799.1, CM084269_1_4625303.1, CM084265_1_66141850.0, CM084276_1_37352422.0, CM084276_1_12383618.0, CM084266_1_808035.0, CM084268_1_50216537.0, CM084272_1_1883699.1, CM084277_1_5804551.1, CM084266_1_50301498.1, CM084278_1_20734376.0, CM084264_1_70175545.0, CM084271_1_344606.1, CM084279_1_1064677.0"
"259","adapter_trim.F3-J32-pH8.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F2-B3-pH8.bam","1.52","2","4","FALSE","CM084270_1_4751880.1, CM084264_1_64269877.1, CM084270_1_47076329.1, CM084278_1_5144630.1, CM084274_1_42855649.1, CM084266_1_67239897.0, CM084269_1_47255823.1, CM084276_1_1856902.0, CM084266_1_58087775.0, CM084275_1_23096151.1, CM084271_1_43860417.0, CM084279_1_1072330.1, CM084266_1_70530691.0, CM084264_1_72929492.0, CM084275_1_19996863.0, CM084276_1_1852880.1, CM084278_1_23539431.0, CM084264_1_34294402.0, CM084266_1_59356462.0, CM084266_1_58086170.1, CM084275_1_66811.0, CM084268_1_45613.1, CM084264_1_69862115.1, CM084264_1_34303458.0, CM084278_1_20689091.0, CM084265_1_46089443.1, CM084270_1_1391764.1, CM084264_1_6990394.0, CM084279_1_10147738.0, CM084266_1_57882847.1, CM084267_1_30270802.1, CM084274_1_4694855.0, CM084264_1_68688963.0, CM084264_1_73931024.0, CM084267_1_52591576.0, CM084269_1_12905590.1, CM084265_1_68868202.1, CM084266_1_57885157.0, CM084268_1_82411.1, CM084264_1_26771547.1, CM084275_1_38169337.0, CM084269_1_35627230.0, CM084274_1_11694910.1, CM084272_1_18191742.0, CM084274_1_4727318.1, CM084266_1_67912135.0, CM084268_1_18512751.0, CM084266_1_58915367.0, CM084273_1_268153.1, CM084265_1_70595157.1"
"260","adapter_trim.F3-J109-pH75.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F2-B3-pH8.bam","-1.66","2","4","FALSE","CM084272_1_18193864.0, CM084264_1_69712159.1, CM084272_1_1584317.0, CM084275_1_36059374.0, CM084274_1_4792092.1, CM084265_1_59221229.1, CM084265_1_61648602.1, CM084270_1_10495977.1, CM084268_1_42745.1, CM084269_1_39737155.0, CM084268_1_49082756.0, CM084278_1_281214.0, CM084268_1_50790919.1, CM084275_1_19996655.0, CM084276_1_56048.0, CM084265_1_73059931.0, CM084276_1_38558546.0, CM084272_1_7002400.1, CM084265_1_72074244.0, CM084272_1_1891499.0, CM084269_1_42862707.0, CM084275_1_35722058.0, CM084271_1_344606.1, CM084279_1_31065257.0, CM084264_1_73926177.0, CM084266_1_58087893.0, CM084269_1_43525214.1, CM084264_1_68688356.1, CM084269_1_4635071.0, CM084277_1_18535878.0, CM084271_1_37237149.1, CM084264_1_70175564.0, CM084275_1_1304704.0, CM084276_1_25809481.0, CM084266_1_70181820.1, CM084271_1_4574012.1, CM084269_1_35627219.1, CM084270_1_39395973.0, CM084269_1_12905597.0, CM084269_1_1558052.0, CM084264_1_70210132.0, CM084274_1_4708063.1, CM084272_1_18574376.1, CM084276_1_2841296.0, CM084264_1_70173621.1, CM084265_1_794840.1, CM084266_1_57882616.0, CM084268_1_49719639.1, CM084273_1_32698894.1, CM084274_1_4694578.0"
"261","adapter_trim.F3-J16-pH8.bam","adapter_trim.F2-B3-pH75.bam","adapter_trim.F2-B3-pH8.bam","1.99","4","4","TRUE","CM084274_1_4869974.0, CM084271_1_3820313.0, CM084278_1_32252678.1, CM084274_1_4773546.1, CM084265_1_73060616.1, CM084269_1_43525440.0, CM084269_1_42862718.1, CM084269_1_15799394.1, CM084269_1_15809957.0, CM084268_1_28845336.0, CM084272_1_18170845.1, CM084267_1_51167057.1, CM084268_1_50792945.1, CM084271_1_44073395.1, CM084264_1_74721329.1, CM084264_1_69287336.1, CM084264_1_8099096.1, CM084264_1_34301153.0, CM084266_1_50301498.1, CM084266_1_67098131.0, CM084274_1_4796888.0, CM084275_1_2509952.0, CM084269_1_40338566.1, CM084271_1_257113.0, CM084270_1_8242350.0, CM084278_1_20625152.0, CM084265_1_71831292.0, CM084264_1_2740171.0, CM084275_1_39491731.0, CM084267_1_5168546.1, CM084264_1_72118711.0, CM084270_1_1559641.1, CM084278_1_5144630.1, CM084264_1_73291573.1, CM084264_1_72054053.1, CM084266_1_70743740.0, CM084274_1_21938486.1, CM084269_1_1558034.0, CM084266_1_62460055.1, CM084276_1_25809481.0, CM084264_1_73926160.0, CM084269_1_1563979.1, CM084276_1_1500412.0, CM084270_1_4751817.0, CM084276_1_1500414.1, CM084271_1_43868179.1, CM084265_1_69916644.0, CM084264_1_69303594.1, CM084272_1_1308683.1, CM084266_1_69052082.1"
"262","adapter_trim.F3-J131-pH75.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.13","1","4","FALSE","CM084266_1_808035.0, CM084272_1_18188802.0, CM084269_1_40336207.0, CM084267_1_48167440.1, CM084275_1_25393422.1, CM084265_1_64736906.1, CM084277_1_29780894.0, CM084273_1_31866838.1, CM084264_1_66439662.1, CM084265_1_785374.0, CM084264_1_70355125.0, CM084268_1_18512752.1, CM084267_1_2652523.0, CM084278_1_22667307.1, CM084266_1_59802412.0, CM084275_1_524614.0, CM084275_1_38995254.0, CM084274_1_4868385.0, CM084276_1_20157075.0, CM084269_1_15812959.0, CM084266_1_57882573.1, CM084264_1_66525874.0, CM084265_1_68019714.0, CM084275_1_312956.1, CM084270_1_10495406.1, CM084279_1_1064676.0, CM084264_1_61167161.0, CM084273_1_31862762.1, CM084276_1_1856643.0, CM084277_1_35287257.0, CM084265_1_71899674.0, CM084266_1_65347060.1, CM084270_1_4920961.1, CM084278_1_20591128.0, CM084264_1_8098032.0, CM084269_1_45310979.0, CM084266_1_69052082.0, CM084266_1_23321829.0, CM084269_1_45423025.0, CM084268_1_28845501.1, CM084271_1_344406.1, CM084275_1_4345708.1, CM084272_1_2073148.0, CM084267_1_2163720.1, CM084265_1_73061238.0, CM084278_1_20701467.1, CM084269_1_42862798.0, CM084268_1_49719767.0, CM084279_1_10159275.1, CM084273_1_31865846.0"
